Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","231","United States of America","5510","Production","486","Bananas","2017","2017","tonnes","3992","","Official data"
"QC","Crops","231","United States of America","5510","Production","486","Bananas","2018","2018","tonnes","4274","Im","FAO data based on imputation methodology"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1961","1961","tonnes","8546000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1962","1962","tonnes","9314000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1963","1963","tonnes","8554000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1964","1964","tonnes","8406892","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1965","1965","tonnes","8559056","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1966","1966","tonnes","8538543","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1967","1967","tonnes","8138822","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1968","1968","tonnes","9279401","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1969","1969","tonnes","9298494","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1970","1970","tonnes","9060146","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1971","1971","tonnes","10068853","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1972","1972","tonnes","9181666","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1973","1973","tonnes","9088373","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1974","1974","tonnes","6502621","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1975","1975","tonnes","8255115","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1976","1976","tonnes","8338828","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1977","1977","tonnes","9313713","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1978","1978","tonnes","9901210","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1979","1979","tonnes","8343000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1980","1980","tonnes","7862600","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1981","1981","tonnes","10309300","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1982","1982","tonnes","11232900","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1983","1983","tonnes","11066000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1984","1984","tonnes","13020000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1985","1985","tonnes","12850000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1986","1986","tonnes","13249000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1987","1987","tonnes","11354300","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1988","1988","tonnes","6314000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1989","1989","tonnes","8800000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1990","1990","tonnes","9192000","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1991","1991","tonnes","10109510","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1992","1992","tonnes","9908420","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1993","1993","tonnes","8666320","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1994","1994","tonnes","8161660","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1995","1995","tonnes","7824490","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1996","1996","tonnes","8544220","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1997","1997","tonnes","7835420","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1998","1998","tonnes","7654510","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","1999","1999","tonnes","5922010","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2000","2000","tonnes","6919370","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2001","2001","tonnes","5406730","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2002","2002","tonnes","4940300","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2003","2003","tonnes","6058900","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2004","2004","tonnes","6090680","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2005","2005","tonnes","4613490","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2006","2006","tonnes","3922630","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2007","2007","tonnes","4574610","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2008","2008","tonnes","5205180","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2009","2009","tonnes","4933700","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2010","2010","tonnes","3924280","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2011","2011","tonnes","3370110","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2012","2012","tonnes","4767940","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2013","2013","tonnes","4719070","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2014","2014","tonnes","3952610","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2015","2015","tonnes","4665770","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2016","2016","tonnes","4352610","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2017","2017","tonnes","3119070","","Official data"
"QC","Crops","231","United States of America","5510","Production","44","Barley","2018","2018","tonnes","3332970","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1961","1961","tonnes","895679","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1962","1962","tonnes","817569","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1963","1963","tonnes","910557","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1964","1964","tonnes","791749","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1965","1965","tonnes","750719","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1966","1966","tonnes","905366","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1967","1967","tonnes","690364","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1968","1968","tonnes","790834","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1969","1969","tonnes","857875","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1970","1970","tonnes","789201","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1971","1971","tonnes","722977","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1972","1972","tonnes","815691","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1973","1973","tonnes","738172","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1974","1974","tonnes","922148","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1975","1975","tonnes","791152","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1976","1976","tonnes","809023","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1977","1977","tonnes","750918","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1978","1978","tonnes","858870","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1979","1979","tonnes","932220","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1980","1980","tonnes","1212400","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1981","1981","tonnes","1485560","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1982","1982","tonnes","1159500","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1983","1983","tonnes","703970","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1984","1984","tonnes","955720","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1985","1985","tonnes","1011400","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1986","1986","tonnes","1041400","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1987","1987","tonnes","1180750","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1988","1988","tonnes","873300","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1989","1989","tonnes","1076330","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1990","1990","tonnes","1469000","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1991","1991","tonnes","1531600","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1992","1992","tonnes","1026000","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1993","1993","tonnes","991600","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1994","1994","tonnes","1313000","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1995","1995","tonnes","1392000","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1996","1996","tonnes","1266000","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1997","1997","tonnes","1332000","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1998","1998","tonnes","1379700","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","1999","1999","tonnes","1500700","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2000","2000","tonnes","1203970","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2001","2001","tonnes","889495","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2002","2002","tonnes","1374929","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2003","2003","tonnes","1020220","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2004","2004","tonnes","804809","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2005","2005","tonnes","1205467","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2006","2006","tonnes","1095652","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2007","2007","tonnes","1160561","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2008","2008","tonnes","1159290","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2009","2009","tonnes","1150310","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2010","2010","tonnes","1442470","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2011","2011","tonnes","902196","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2012","2012","tonnes","1448090","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2013","2013","tonnes","1114750","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2014","2014","tonnes","1311340","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2015","2015","tonnes","1366270","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2016","2016","tonnes","1301950","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2017","2017","tonnes","1631160","","Official data"
"QC","Crops","231","United States of America","5510","Production","176","Beans, dry","2018","2018","tonnes","1700510","","Official data"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1991","1991","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1992","1992","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1993","1993","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1994","1994","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1995","1995","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1996","1996","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1997","1997","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1998","1998","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","1999","1999","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2000","2000","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2001","2001","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2002","2002","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2003","2003","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2004","2004","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2005","2005","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2006","2006","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2007","2007","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2008","2008","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2009","2009","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2010","2010","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2011","2011","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2012","2012","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2013","2013","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2014","2014","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2015","2015","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2016","2016","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","108","Cereals nes","2018","2018","tonnes","","M","Data not available"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1961","1961","tonnes","39915","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1962","1962","tonnes","47173","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1963","1963","tonnes","51709","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1964","1964","tonnes","48988","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1965","1965","tonnes","45359","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1966","1966","tonnes","57152","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1967","1967","tonnes","12700","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1968","1968","tonnes","78017","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1969","1969","tonnes","63500","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1970","1970","tonnes","47173","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1971","1971","tonnes","49895","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1972","1972","tonnes","21954","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1973","1973","tonnes","63503","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1974","1974","tonnes","53070","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1975","1975","tonnes","60781","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1976","1976","tonnes","72574","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1977","1977","tonnes","39009","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1978","1978","tonnes","114305","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1979","1979","tonnes","56250","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1980","1980","tonnes","98880","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1981","1981","tonnes","40730","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1982","1982","tonnes","132900","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1983","1983","tonnes","55340","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1984","1984","tonnes","82200","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1985","1985","tonnes","87090","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1986","1986","tonnes","101151","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1987","1987","tonnes","61235","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1988","1988","tonnes","79380","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1989","1989","tonnes","111583","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1990","1990","tonnes","119300","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1991","1991","tonnes","58970","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1992","1992","tonnes","149700","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1993","1993","tonnes","110680","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1994","1994","tonnes","76200","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1995","1995","tonnes","70310","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1996","1996","tonnes","150600","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1997","1997","tonnes","94035","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1998","1998","tonnes","81650","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","1999","1999","tonnes","113400","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2000","2000","tonnes","72570","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2001","2001","tonnes","121560","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2002","2002","tonnes","93440","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2003","2003","tonnes","107050","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2004","2004","tonnes","97522","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2005","2005","tonnes","128820","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2006","2006","tonnes","45360","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2007","2007","tonnes","120200","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2008","2008","tonnes","60600","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2009","2009","tonnes","42003","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2010","2010","tonnes","186880","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2011","2011","tonnes","64592","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2012","2012","tonnes","145150","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2013","2013","tonnes","150593","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2014","2014","tonnes","86183","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2015","2015","tonnes","162390","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2016","2016","tonnes","149590","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2017","2017","tonnes","174450","","Official data"
"QC","Crops","231","United States of America","5510","Production","260","Olives","2018","2018","tonnes","138596","Im","FAO data based on imputation methodology"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1961","1961","tonnes","4583450","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1962","1962","tonnes","5480200","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1963","1963","tonnes","4070500","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1964","1964","tonnes","3542530","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1965","1965","tonnes","4698890","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1966","1966","tonnes","5447640","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1967","1967","tonnes","7190068","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1968","1968","tonnes","4934174","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1969","1969","tonnes","7168659","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1970","1970","tonnes","7278428","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1971","1971","tonnes","7459320","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1972","1972","tonnes","7472656","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1973","1973","tonnes","8833613","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1974","1974","tonnes","8514791","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1975","1975","tonnes","9294059","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1976","1976","tonnes","9519000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1977","1977","tonnes","9567170","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1978","1978","tonnes","8659990","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1979","1979","tonnes","8309810","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1980","1980","tonnes","10733810","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1981","1981","tonnes","9513600","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1982","1982","tonnes","6895000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1983","1983","tonnes","8635000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1984","1984","tonnes","6570000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1985","1985","tonnes","6095000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1986","1986","tonnes","6782000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1987","1987","tonnes","6982000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1988","1988","tonnes","7757000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1989","1989","tonnes","8118000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1990","1990","tonnes","7026000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1991","1991","tonnes","7120000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1992","1992","tonnes","8082000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1993","1993","tonnes","9972000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1994","1994","tonnes","9370000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1995","1995","tonnes","10371000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1996","1996","tonnes","10366000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1997","1997","tonnes","11514000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1998","1998","tonnes","12401000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","1999","1999","tonnes","8912180","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2000","2000","tonnes","11790680","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2001","2001","tonnes","11086700","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2002","2002","tonnes","11225500","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2003","2003","tonnes","10473451","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2004","2004","tonnes","11677285","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2005","2005","tonnes","8393270","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2006","2006","tonnes","8166480","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2007","2007","tonnes","6917286","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2008","2008","tonnes","9140790","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2009","2009","tonnes","8280780","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2010","2010","tonnes","7477924","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2011","2011","tonnes","8078490","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2012","2012","tonnes","8268000","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2013","2013","tonnes","7500604","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2014","2014","tonnes","6139826","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2015","2015","tonnes","5763340","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2016","2016","tonnes","5522940","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2017","2017","tonnes","4615760","","Official data"
"QC","Crops","231","United States of America","5510","Production","490","Oranges","2018","2018","tonnes","4833480","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1961","1961","tonnes","13305000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1962","1962","tonnes","12018000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1963","1963","tonnes","12305931","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1964","1964","tonnes","10941455","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1965","1965","tonnes","13210568","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1966","1966","tonnes","13939424","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1967","1967","tonnes","13872474","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1968","1968","tonnes","13402328","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1969","1969","tonnes","14181460","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1970","1970","tonnes","14774200","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1971","1971","tonnes","14484500","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1972","1972","tonnes","13442548","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1973","1973","tonnes","13608290","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1974","1974","tonnes","15530695","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1975","1975","tonnes","14604600","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1976","1976","tonnes","16223372","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1977","1977","tonnes","16117595","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1978","1978","tonnes","16615640","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1979","1979","tonnes","15533100","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1980","1980","tonnes","13785000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1981","1981","tonnes","15450000","","Official data"
"QC","Crops","231","United States of America","5510","Production","116","Potatoes","1982","1982","tonnes","16108500","","Official data"
